user_id,age,gender,region,subscription,device_type,nb_devices_used,time_on_platform,nb_sessions,avg_session_duration,premium_months,nb_friends,nb_groups,nb_pages_followed,nb_events_participated,nb_searches,nb_notifications_opened,nb_saved_posts,nb_reports,nb_blocked_users,photos_posted,videos_posted,stories_posted,travels_shared,countries_visited,likes,shares,comments_written,reactions_given,reactions_received,messages_sent,messages_received,ads_clicked,video_views,engagement_score,churn_risk,satisfaction,geo_lat,geo_lon
171.0,46.0,H,EUROPE,PREMIUM,TABLET,1.0,45.0,30.0,5.443126996758441,25.0,145.0,5.0,19.0,2.0,37.0,73.0,8.0,0.0,1.0,26.0,1.0,5.0,5.0,8.0,309.0,6.0,15.0,92.0,108.0,43.0,54.0,18.0,455.0,108.39,0.2046958994431867,5.0,6.987548839585195,86.66033688247461
172.0,63.0,AUTRE,ASIE,PREMIUM,TABLET,1.0,8.0,21.0,4.290596970417715,21.0,125.0,4.0,19.0,3.0,52.0,86.0,11.0,2.0,0.0,13.0,6.0,11.0,4.0,19.0,199.0,4.0,9.0,116.0,138.0,45.0,51.0,11.0,0.0,93.55,0.7020022170341835,5.0,8.563379948150715,86.61125589087658
174.0,60.0,AUTRE,AFRIQUE,FREE,TABLET,1.0,48.0,27.0,5.690039123547953,0.0,136.0,4.0,19.0,4.0,57.0,90.0,12.0,0.0,0.0,24.0,4.0,13.0,3.0,3.0,289.0,8.0,3.0,87.0,109.0,49.0,65.0,17.0,598.0,100.66,0.2169360537396685,1.0,7.251840811115592,85.7760198366588
175.0,31.0,F,AFRIQUE,FREE,MOBILE,1.0,134.0,38.0,6.562743920062665,0.0,149.0,3.0,19.0,1.0,580.0,77.0,17.0,0.0,0.0,14.0,5.0,15.0,4.0,2.0,190.0,8.0,29.0,86.0,107.0,47.0,59.0,25.0,0.0,88.00999999999999,0.9809629336760366,5.0,7.684710102946251,85.19974891904086
176.0,21.0,F,ASIE,PREMIUM,TABLET,2.0,36.0,24.0,5.206602489508789,12.0,160.0,4.0,19.0,3.0,53.0,68.0,15.0,0.0,1.0,20.0,6.0,9.0,2.0,0.0,271.0,3.0,16.0,110.0,127.0,45.0,51.0,16.0,212.0,107.1,0.2654387702525922,2.0,5.94601186863645,83.29696192061252
177.0,45.0,H,AMERIQUE,FREE,MOBILE,3.0,47.0,40.0,5.62723880803691,0.0,155.0,5.0,16.0,2.0,53.0,57.0,8.0,1.0,0.0,23.0,3.0,11.0,4.0,14.0,339.0,5.0,19.0,103.0,130.0,50.0,60.0,17.0,438.0,123.65,0.4686484363787623,5.0,6.915869476619648,83.45864844107534
178.0,20.0,AUTRE,AMERIQUE,PREMIUM,UNDEFINED,2.0,17.0,28.0,4.473386905239822,29.0,155.0,1.0,17.0,2.0,49.0,69.0,8.0,0.0,1.0,15.0,3.0,11.0,6.0,4.0,206.0,7.0,19.0,99.0,115.0,41.0,51.0,13.0,115.0,90.67,0.8213675739875651,4.0,7.141355093837319,88.01209508763935
181.0,28.0,H,EUROPE,FREE,DESKTOP,1.0,21.0,26.0,6.765271856217816,0.0,170.0,5.0,23.0,1.0,50.0,79.0,9.0,0.0,0.0,24.0,3.0,13.0,5.0,12.0,327.0,8.0,17.0,98.0,115.0,46.0,54.0,12.0,0.0,115.5,0.5465407115601999,5.0,6.968127130182308,79.80466033871292
187.0,19.0,AUTRE,AFRIQUE,FREE,TABLET,3.0,22.0,27.0,5.396986372206255,0.0,153.0,6.0,20.0,4.0,38.0,63.0,12.0,0.0,0.0,20.0,2.0,9.0,5.0,15.0,215.0,3.0,24.0,87.0,111.0,40.0,50.0,12.0,244.0,92.46,0.4250105166184553,5.0,6.957781384268441,81.37710601181954
188.0,44.0,AUTRE,AMERIQUE,PREMIUM,DESKTOP,2.0,23.0,37.0,5.187258134322746,35.0,139.0,6.0,21.0,5.0,47.0,72.0,11.0,1.0,1.0,16.0,4.0,8.0,3.0,16.0,228.0,7.0,16.0,89.0,102.0,33.0,46.0,15.0,235.0,89.72,0.0677781708447409,4.0,6.536283514435388,80.20156044571044
192.0,62.0,F,EUROPE,FREE,DESKTOP,1.0,4.0,24.0,6.719254609440192,0.0,167.0,5.0,0.0,1.0,66.0,74.0,12.0,1.0,0.0,19.0,1.0,10.0,2.0,5.0,254.0,70.0,10.0,90.0,111.0,38.0,54.0,8.0,816.0,96.29,0.5909029459027193,1.0,5.859034300734184,79.16827204723104
197.0,45.0,H,AMERIQUE,PREMIUM,TABLET,2.0,15.0,24.0,4.936426642960249,9.0,130.0,5.0,24.0,3.0,49.0,98.0,9.0,0.0,0.0,19.0,6.0,10.0,2.0,8.0,274.0,5.0,19.0,93.0,114.0,42.0,56.0,13.0,477.0,104.4,0.0271901415709062,4.0,6.625468129967467,81.83275541944317
198.0,52.0,H,AMERIQUE,FREE,MOBILE,2.0,91.0,21.0,3.071477637551494,0.0,145.0,2.0,25.0,3.0,27.0,87.0,9.0,0.0,0.0,28.0,8.0,8.0,2.0,12.0,345.0,2.0,9.0,108.0,119.0,45.0,54.0,22.0,732.0,117.36,0.5339184533475503,2.0,6.231022448484626,73.90346508076989
200.0,33.0,H,ASIE,PREMIUM,MOBILE,2.0,51.0,40.0,6.889049297724033,33.0,134.0,10.0,21.0,1.0,47.0,83.0,12.0,0.0,0.0,15.0,2.0,9.0,2.0,3.0,207.0,3.0,25.0,102.0,123.0,53.0,63.0,18.0,308.0,95.32,0.3176126594858663,5.0,6.86021638837172,81.80282843068628
201.0,62.0,F,EUROPE,FREE,TABLET,1.0,15.0,21.0,4.866587270834256,0.0,142.0,1.0,24.0,0.0,47.0,96.0,11.0,0.0,0.0,27.0,2.0,12.0,2.0,2.0,303.0,6.0,16.0,85.0,108.0,34.0,45.0,12.0,560.0,107.47,0.876536054781538,3.0,6.616028040470185,81.78255758506039
203.0,60.0,AUTRE,ASIE,FREE,TABLET,1.0,82.0,42.0,70.39184752529202,0.0,160.0,3.0,18.0,2.0,51.0,86.0,11.0,0.0,0.0,17.0,3.0,12.0,6.0,6.0,201.0,5.0,24.0,123.0,138.0,43.0,52.0,20.0,698.0,99.17,0.6815331744066251,2.0,6.813522182001685,80.45293073462177
204.0,63.0,H,AMERIQUE,FREE,MOBILE,2.0,81.0,28.0,19.73466896833582,0.0,157.0,8.0,25.0,5.0,51.0,76.0,8.0,0.0,0.0,21.0,4.0,10.0,4.0,11.0,284.0,6.0,11.0,101.0,119.0,35.0,46.0,20.0,890.0,105.63,0.7093194398977467,4.0,6.220093307229773,80.0500569292738
205.0,56.0,H,AMERIQUE,PREMIUM,DESKTOP,2.0,152.0,25.0,7.49756427692525,9.0,147.0,3.0,22.0,3.0,52.0,78.0,10.0,0.0,0.0,15.0,3.0,19.0,6.0,4.0,222.0,6.0,7.0,95.0,108.0,42.0,57.0,22.0,492.0,87.4,0.9171326105845196,4.0,7.262062391193678,80.03043722140968
208.0,63.0,AUTRE,ASIE,FREE,DESKTOP,3.0,6.0,32.0,7.4065711407347,0.0,156.0,6.0,20.0,2.0,33.0,89.0,8.0,1.0,0.0,15.0,6.0,11.0,4.0,11.0,207.0,2.0,21.0,105.0,128.0,33.0,46.0,10.0,829.0,95.61,0.1143366394758841,4.0,4.842014935641855,75.75431638633339
210.0,61.0,F,AMERIQUE,FREE,DESKTOP,1.0,52.0,35.0,5.113515940156653,0.0,140.0,3.0,20.0,2.0,63.0,80.0,6.0,0.0,0.0,16.0,4.0,13.0,2.0,7.0,176.0,7.0,17.0,85.0,121.0,41.0,53.0,15.0,484.0,85.78999999999999,0.782443584850021,2.0,6.017814420824628,80.60696307814536
211.0,32.0,H,AFRIQUE,FREE,DESKTOP,1.0,8.0,31.0,5.791989479520435,0.0,145.0,4.0,18.0,2.0,46.0,76.0,10.0,0.0,0.0,18.0,6.0,4.0,2.0,9.0,229.0,1.0,22.0,103.0,126.0,39.0,48.0,10.0,112.0,99.76999999999998,0.8447214574981641,2.0,7.140029413901508,72.06121572012445
214.0,50.0,H,AMERIQUE,PREMIUM,DESKTOP,1.0,83.0,30.0,4.165034114645549,12.0,158.0,8.0,20.0,1.0,39.0,84.0,6.0,0.0,1.0,16.0,8.0,8.0,4.0,19.0,230.0,8.0,14.0,97.0,118.0,52.0,60.0,21.0,509.0,95.16,0.4593814728785613,5.0,6.103736174743498,74.67569486124498
218.0,43.0,H,ASIE,FREE,DESKTOP,1.0,222.0,32.0,4.980162731896813,0.0,147.0,1.0,18.0,2.0,45.0,84.0,5.0,1.0,0.0,31.0,4.0,12.0,5.0,7.0,375.0,0.0,18.0,95.0,111.0,33.0,44.0,26.0,130.0,123.72,0.8374648700201549,3.0,6.317709366182213,74.01568437735894
220.0,43.0,F,AFRIQUE,FREE,DESKTOP,1.0,30.0,33.0,4.554668351774911,0.0,147.0,5.0,17.0,1.0,55.0,90.0,10.0,0.0,0.0,28.0,5.0,16.0,4.0,11.0,311.0,5.0,24.0,107.0,128.0,33.0,470.0,14.0,403.0,118.77,0.9804208780721868,3.0,7.385634843903237,71.19233058599443
223.0,56.0,AUTRE,ASIE,PREMIUM,MOBILE,1.0,93.0,33.0,5.361601054042996,15.0,140.0,5.0,25.0,0.0,66.0,68.0,7.0,0.0,0.0,28.0,7.0,9.0,5.0,18.0,378.0,2.0,26.0,110.0,132.0,39.0,50.0,20.0,591.0,134.62,0.3510134340116725,5.0,5.9738988775814,75.88417833505302
224.0,38.0,AUTRE,AFRIQUE,FREE,TABLET,3.0,140.0,40.0,4.247512166787424,0.0,151.0,7.0,19.0,2.0,43.0,90.0,14.0,0.0,0.0,20.0,3.0,5.0,2.0,9.0,268.0,6.0,21.0,93.0,109.0,35.0,46.0,21.0,91.0,102.17,0.5379937653125471,4.0,5.932018919099973,70.99595263962762
226.0,30.0,F,AMERIQUE,PREMIUM,MOBILE,1.0,47.0,30.0,4.168711622046946,27.0,153.0,3.0,23.0,2.0,50.0,72.0,10.0,0.0,0.0,21.0,4.0,9.0,1.0,18.0,268.0,9.0,27.0,93.0,110.0,40.0,48.0,18.0,118.0,104.86,0.2573604483244815,2.0,6.721033346545807,78.58084513985843
228.0,51.0,AUTRE,AMERIQUE,FREE,TABLET,3.0,37.0,28.0,5.736623689950263,0.0,139.0,6.0,28.0,3.0,49.0,83.0,11.0,0.0,0.0,24.0,3.0,7.0,1.0,13.0,309.0,10.0,28.0,98.0,114.0,48.0,61.0,17.0,734.0,115.31,0.4950443752833161,50.0,6.760856728328847,72.20255981084247
229.0,56.0,H,ASIE,FREE,MOBILE,2.0,27.0,42.0,3.260399732271004,0.0,158.0,5.0,20.0,1.0,48.0,82.0,7.0,0.0,0.0,27.0,7.0,5.0,3.0,8.0,341.0,5.0,26.0,89.0,110.0,52.0,64.0,13.0,567.0,119.45,0.4198902540268786,5.0,5.437306357056177,74.71290304050942
230.0,40.0,F,AFRIQUE,FREE,MOBILE,3.0,25.0,18.0,3.808741260476082,0.0,140.0,10.0,23.0,0.0,50.0,77.0,7.0,0.0,0.0,17.0,4.0,10.0,2.0,1.0,218.0,2.0,7.0,96.0,117.0,36.0,47.0,16.0,85.0,89.31,0.2003084389032385,4.0,6.085123325693718,71.61665100875207
232.0,24.0,F,ASIE,FREE,MOBILE,2.0,32.0,20.0,8.046082813480712,0.0,133.0,7.0,18.0,3.0,46.0,78.0,9.0,0.0,0.0,21.0,0.0,12.0,2.0,13.0,275.0,4.0,15.0,95.0,119.0,36.0,52.0,15.0,159.0,104.9,0.6399772019217523,5.0,6.113140402068769,73.76443683146057
233.0,39.0,H,AFRIQUE,PREMIUM,MOBILE,1.0,97.0,32.0,4.034738179539182,24.0,166.0,2.0,23.0,3.0,45.0,74.0,10.0,0.0,0.0,19.0,6.0,6.0,1.0,1.0,249.0,2.0,21.0,106.0,124.0,31.0,39.0,19.0,340.0,103.03,0.7424724919940281,1.0,6.527523300901226,71.76318876334571
235.0,30.0,H,EUROPE,FREE,MOBILE,1.0,16.0,36.0,2.438144940603354,0.0,147.0,9.0,16.0,4.0,59.0,79.0,8.0,1.0,0.0,19.0,2.0,8.0,3.0,7.0,272.0,6.0,19.0,99.0,118.0,37.0,50.0,13.0,0.0,105.48,0.632819415162406,3.0,6.130113045668419,65.99093311402255
241.0,39.0,H,AMERIQUE,FREE,DESKTOP,2.0,83.0,26.0,5.07567631337418,0.0,158.0,3.0,17.0,3.0,54.0,85.0,13.0,0.0,0.0,29.0,3.0,12.0,2.0,10.0,370.0,5.0,14.0,103.0,128.0,44.0,53.0,21.0,490.0,127.76,0.9010075139338142,4.0,6.272967551594795,72.48320820836216
247.0,52.0,H,UNDEFINED,PREMIUM,TABLET,1.0,6.0,33.0,4.467248756581588,34.0,143.0,3.0,21.0,2.0,45.0,103.0,14.0,0.0,0.0,15.0,7.0,9.0,3.0,15.0,209.0,30.0,14.0,104.0,120.0,42.0,51.0,10.0,695.0,90.95,0.3203469597826221,2.0,5.44589514571001,68.11695175658487
248.0,34.0,F,EUROPE,FREE,MOBILE,1.0,92.0,24.0,8.373732855221547,0.0,143.0,2.0,24.0,0.0,53.0,78.0,6.0,0.0,0.0,24.0,2.0,10.0,5.0,1.0,295.0,4.0,5.0,98.0,119.0,36.0,50.0,17.0,0.0,105.7,0.4554188781148995,5.0,4.732314703785316,64.41809632964917
251.0,48.0,AUTRE,AMERIQUE,FREE,MOBILE,1.0,76.0,31.0,4.540146514584494,0.0,142.0,4.0,30.0,0.0,60.0,72.0,8.0,0.0,0.0,16.0,2.0,6.0,3.0,11.0,235.0,5.0,14.0,99.0,120.0,35.0,46.0,19.0,456.0,96.61,0.7114930412060381,3.0,6.249576331736425,66.44635553350957
253.0,41.0,AUTRE,AFRIQUE,PREMIUM,TABLET,1.0,46.0,26.0,6.026616304307548,28.0,161.0,2.0,25.0,2.0,45.0,74.0,14.0,0.0,0.0,24.0,7.0,11.0,7.0,15.0,2700.0,6.0,13.0,107.0,123.0,46.0,53.0,17.0,43.0,104.77,0.7464924901401856,1.0,5.493353897510633,69.07282001979148
254.0,54.0,H,EUROPE,PREMIUM,MOBILE,2.0,4.0,31.0,3.588625728420086,6.0,149.0,5.0,21.0,2.0,44.0,81.0,5.0,0.0,0.0,27.0,6.0,9.0,3.0,12.0,337.0,5.0,18.0,101.0,121.0,42.0,53.0,8.0,617.0,119.74,0.3746078724451238,4.0,5.844737965652326,68.41139383394757
255.0,49.0,AUTRE,AMERIQUE,FREE,TABLET,1.0,17.0,29.0,7.686673283827061,0.0,139.0,11.0,12.0,1.0,52.0,60.0,10.0,0.0,0.0,17.0,1.0,11.0,4.0,0.0,228.0,0.0,19.0,92.0,119.0,43.0,56.0,14.0,132.0,95.99,0.1096252862749875,2.0,5.79767647397555,57.59495733910912
257.0,52.0,F,EUROPE,PREMIUM,DESKTOP,3.0,24.0,29.0,3.846399005478316,19.0,150.0,4.0,19.0,1.0,48.0,96.0,8.0,0.0,0.0,19.0,1.0,8.0,0.0,7.0,258.0,6.0,15.0,111.0,134.0,52.0,59.0,14.0,351.0,106.78,0.4559214479337512,2.0,5.492462839774103,62.58098661749148
258.0,46.0,H,AMERIQUE,FREE,DESKTOP,3.0,46.0,31.0,5.132635782395598,0.0,164.0,4.0,22.0,5.0,52.0,79.0,12.0,0.0,0.0,16.0,6.0,6.0,2.0,0.0,210.0,6.0,19.0,104.0,125.0,39.0,48.0,18.0,607.0,94.91,0.7450276025367218,3.0,5.845443273864343,65.36434616723129
262.0,26.0,AUTRE,ASIE,FREE,MOBILE,1.0,119.0,32.0,7.309668836283047,0.0,142.0,5.0,17.0,4.0,49.0,67.0,9.0,0.0,1.0,20.0,5.0,10.0,0.0,19.0,263.0,4.0,9.0,109.0,134.0,41.0,53.0,22.0,207.0,105.59,0.9322488307131538,2.0,4.972758780084794,60.65846183999484
266.0,37.0,H,AFRIQUE,PREMIUM,TABLET,1.0,29.0,33.0,3.918486806106555,21.0,124.0,5.0,23.0,2.0,61.0,67.0,12.0,0.0,0.0,23.0,3.0,12.0,5.0,14.0,285.0,5.0,17.0,93.0,115.0,37.0,49.0,15.0,327.0,106.38,0.6242586559792843,2.0,5.887052438327528,60.56971141425924
267.0,19.0,F,ASIE,FREE,TABLET,3.0,234.0,35.0,3.290654934181589,0.0,151.0,3.0,26.0,1.0,53.0,81.0,10.0,1.0,0.0,21.0,4.0,10.0,3.0,7.0,230.0,5.0,22.0,115.0,136.0,35.0,43.0,25.0,207.0,103.88,0.3044987586424089,5.0,5.441254597719585,69.42414474493808
268.0,34.0,F,EUROPE,PREMIUM,TABLET,1.0,94.0,380.0,4.84320300148098,9.0,150.0,4.0,20.0,4.0,42.0,76.0,12.0,0.0,0.0,18.0,1.0,14.0,3.0,11.0,232.0,3.0,24.0,93.0,119.0,33.0,50.0,20.0,0.0,98.82999999999998,0.8748373504576351,1.0,5.976715501179283,60.38643475152464
269.0,58.0,F,AMERIQUE,PREMIUM,TABLET,3.0,1.0,30.0,2.141712800194644,5.0,140.0,4.0,15.0,2.0,50.0,87.0,6.0,0.0,0.0,23.0,3.0,11.0,4.0,3.0,316.0,2.0,23.0,105.0,131.0,35.0,42.0,4.0,789.0,120.23,0.2074673371836082,3.0,6.034642656202802,63.13934634260241
271.0,28.0,H,EUROPE,FREE,TABLET,2.0,8.0,29.0,6.183834649874006,0.0,165.0,10.0,26.0,1.0,41.0,87.0,7.0,0.0,0.0,23.0,4.0,9.0,5.0,14.0,311.0,4.0,23.0,101.0,129.0,38.0,47.0,8.0,123.0,118.68,0.8177033529285064,2.0,5.261294905539948,53.84448494594253
272.0,50.0,H,AMERIQUE,FREE,DESKTOP,3.0,17.0,36.0,2.908639325178518,0.0,148.0,1.0,10.0,1.0,45.0,85.0,11.0,0.0,0.0,29.0,3.0,5.0,1.0,19.0,344.0,5.0,21.0,79.0,111.0,28.0,36.0,13.0,298.0,118.73,0.2822816389286386,2.0,5.136166513800537,62.69457919080077
273.0,32.0,AUTRE,AFRIQUE,FREE,TABLET,2.0,148.0,36.0,3.669479547152589,0.0,150.0,7.0,22.0,3.0,45.0,72.0,11.0,0.0,0.0,18.0,0.0,11.0,1.0,9.0,248.0,2.0,29.0,87.0,111.0,27.0,34.0,22.0,129.0,100.99,0.4635676819523915,1.0,6.410637341431306,58.11444025082012
276.0,61.0,AUTRE,AMERIQUE,FREE,DESKTOP,3.0,155.0,24.0,1.352386949510922,0.0,152.0,7.0,17.0,6.0,49.0,83.0,7.0,1.0,0.0,20.0,9.0,6.0,4.0,19.0,273.0,3.0,16.0,82.0,101.0,33.0,47.0,0.0,1010.0,98.42,0.4050031806788772,1.0,5.230352415014967,53.68504759382121
277.0,37.0,F,AMERIQUE,PREMIUM,MOBILE,3.0,30.0,33.0,5.91109159851089,33.0,142.0,5.0,27.0,3.0,56.0,90.0,13.0,0.0,0.0,16.0,10.0,9.0,70.0,2.0,267.0,4.0,15.0,110.0,132.0,34.0,49.0,15.0,452.0,107.77,0.8266843454317501,3.0,5.068151398483718,55.41848000379184
278.0,50.0,H,AMERIQUE,FREE,DESKTOP,3.0,180.0,35.0,2.848130345261661,0.0,145.0,6.0,20.0,6.0,54.0,82.0,9.0,1.0,0.0,12.0,2.0,10.0,1.0,17.0,127.0,4.0,16.0,96.0,122.0,44.0,50.0,21.0,763.0,75.21,1.0,2.0,5.75899652140196,58.27756939599368
279.0,58.0,F,EUROPE,FREE,MOBILE,1.0,56.0,31.0,5.20168303853572,0.0,146.0,6.0,23.0,0.0,43.0,68.0,14.0,0.0,0.0,20.0,1.0,9.0,2.0,14.0,262.0,2.0,10.0,115.0,137.0,30.0,43.0,18.0,423.0,106.57,0.1134768086981137,2.0,0.0,57.68603314492408
281.0,54.0,H,AFRIQUE,PREMIUM,TABLET,1.0,7.0,19.0,3.407167642200839,6.0,142.0,6.0,14.0,1.0,55.0,93.0,8.0,0.0,0.0,18.0,2.0,16.0,5.0,1.0,227.0,4.0,12.0,104.0,127.0,36.0,50.0,11.0,615.0,96.6,0.1733738918401526,3.0,5.254596674275607,56.4361697505804
282.0,26.0,H,AMERIQUE,FREE,MOBILE,1.0,77.0,21.0,5.315199310984924,0.0,181.0,4.0,14.0,3.0,58.0,90.0,7.0,1.0,0.0,21.0,2.0,8.0,0.0,9.0,270.0,5.0,12.0,104.0,120.0,44.0,63.0,20.0,214.0,103.28,0.7282579182332077,5.0,5.451424810180886,57.25989265931468
284.0,33.0,H,EUROPE,PREMIUM,DESKTOP,1.0,30.0,34.0,3.804539970396372,11.0,142.0,5.0,17.0,3.0,49.0,81.0,13.0,0.0,0.0,1.0,6.0,10.0,1.0,6.0,288.0,4.0,18.0,103.0,120.0,33.0,45.0,15.0,312.0,109.0,0.9537513378088344,2.0,5.062985089666852,55.27585567309266
287.0,21.0,H,AMERIQUE,PREMIUM,DESKTOP,2.0,58.0,32.0,7.099499196747104,12.0,130.0,2.0,26.0,3.0,43.0,90.0,14.0,0.0,0.0,13.0,4.0,11.0,1.0,12.0,184.0,3.0,19.0,103.0,130.0,52.0,57.0,18.0,331.0,90.9,0.3333485846272874,1.0,6.382144611349735,57.99819966968475
288.0,32.0,H,AMERIQUE,FREE,DESKTOP,3.0,31.0,40.0,4.256696252509309,0.0,164.0,6.0,26.0,0.0,41.0,82.0,5.0,0.0,1.0,11.0,2.0,9.0,3.0,17.0,144.0,9.0,27.0,98.0,119.0,31.0,41.0,14.0,206.0,81.97,0.841921846683773,3.0,5.943845923411355,52.10288073672619
289.0,44.0,AUTRE,EUROPE,PREMIUM,DESKTOP,2.0,19.0,33.0,3.999524362629295,28.0,150.0,8.0,27.0,0.0,40.0,87.0,11.0,0.0,0.0,24.0,4.0,11.0,4.0,17.0,327.0,4.0,21.0,97.0,114.0,48.0,56.0,14.0,632.0,116.11,0.4131606417738167,3.0,5.159891589954855,53.61693746500163
291.0,23.0,F,EUROPE,FREE,MOBILE,3.0,10.0,38.0,2.427561561233809,0.0,149.0,4.0,24.0,1.0,55.0,83.0,6.0,0.0,0.0,13.0,3.0,7.0,5.0,0.0,144.0,4.0,26.0,119.0,136.0,33.0,40.0,9.0,168.0,87.07999999999998,0.5066573009050805,3.0,5.702785598843745,54.95269704443908
292.0,49.0,H,ASIE,PREMIUM,TABLET,2.0,14.0,35.0,5.321683900318075,7.0,151.0,5.0,17.0,4.0,37.0,78.0,6.0,0.0,0.0,19.0,6.0,9.0,1.0,10.0,273.0,6.0,22.0,104.0,122.0,32.0,39.0,12.0,478.0,108.11,0.3098871281872895,4.0,5.181500154755302,50.5525661568915
2930.0,39.0,AUTRE,ASIE,FREE,MOBILE,1.0,21.0,24.0,4.2137981785969,0.0,146.0,2.0,12.0,1.0,43.0,68.0,6.0,0.0,0.0,29.0,5.0,10.0,3.0,14.0,328.0,2.0,11.0,109.0,127.0,42.0,50.0,13.0,270.0,117.27,0.108265199601978,3.0,4.740265305404392,52.67825123329986
302.0,59.0,H,EUROPE,PREMIUM,DESKTOP,1.0,3.0,25.0,3.183523635457326,18.0,140.0,4.0,23.0,0.0,36.0,76.0,10.0,0.0,0.0,1.0,8.0,9.0,3.0,6.0,206.0,6.0,15.0,101.0,118.0,45.0,48.0,6.0,666.0,90.26,0.457279764079016,5.0,6.472214194408989,52.37928766112266
304.0,56.0,AUTRE,AMERIQUE,FREE,TABLET,1.0,329.0,23.0,5.186892511711686,0.0,158.0,2.0,17.0,0.0,41.0,79.0,9.0,0.0,0.0,21.0,4.0,13.0,4.0,17.0,227.0,3.0,15.0,89.0,116.0,40.0,47.0,28.0,449.0,93.67,0.0460540060086838,5.0,5.389631849036967,48.56338209581748
310.0,36.0,AUTRE,EUROPE,FREE,DESKTOP,2.0,25.0,32.0,5.649738974445162,0.0,146.0,2.0,25.0,6.0,46.0,79.0,9.0,1.0,0.0,20.0,4.0,10.0,1.0,9.0,273.0,7.0,17.0,100.0,117.0,52.0,60.0,14.0,0.0,104.76,0.2402440869247514,2.0,6.253076404971553,51.66142216039332
332.0,52.0,F,AFRIQUE,FREE,DESKTOP,1.0,9.0,32.0,6.379182807355932,0.0,155.0,6.0,26.0,1.0,52.0,76.0,5.0,0.0,0.0,19.0,6.0,10.0,6.0,1.0,273.0,10.0,25.0,97.0,115.0,29.0,40.0,12.0,648.0,107.08,0.3930739373770523,5.0,6.067844104641646,36.86876633183335
333.0,32.0,F,AMERIQUE,FREE,DESKTOP,3.0,4.0,300.0,3.898938002887257,0.0,167.0,9.0,22.0,4.0,62.0,82.0,8.0,0.0,0.0,27.0,8.0,6.0,1.0,17.0,334.0,6.0,180.0,97.0,116.0,30.0,39.0,8.0,7.0,117.46,0.3953030621635703,4.0,4.709074359987355,43.40679093552691
334.0,42.0,H,EUROPE,PREMIUM,MOBILE,3.0,37.0,29.0,5.193938470410694,28.0,167.0,3.0,24.0,0.0,49.0,85.0,11.0,0.0,0.0,17.0,1.0,16.0,2.0,14.0,195.0,6.0,16.0,112.0,128.0,36.0,44.0,16.0,490.0,91.79,0.3729539999946003,4.0,5.43497783378707,41.26588140693895
335.0,23.0,AUTRE,AFRIQUE,PREMIUM,TABLET,1.0,215.0,29.0,5.682660007830457,18.0,161.0,1.0,14.0,3.0,50.0,75.0,11.0,0.0,0.0,17.0,4.0,12.0,4.0,5.0,230.0,9.0,17.0,112.0,136.0,32.0,41.0,23.0,291.0,102.58,0.3469455039590914,1.0,5.150099647830776,41.51640461174899
336.0,59.0,AUTRE,AMERIQUE,FREE,MOBILE,2.0,89.0,32.0,4.50716409107975,0.0,148.0,8.0,18.0,1.0,51.0,78.0,16.0,1.0,0.0,25.0,6.0,12.0,4.0,7.0,340.0,7.0,17.0,107.0,128.0,34.0,45.0,19.0,542.0,122.68,0.8352909747024647,3.0,5.933515237144765,43.56204052019183
338.0,28.0,F,AMERIQUE,FREE,MOBILE,3.0,18.0,18.0,3.261756631638124,0.0,154.0,8.0,21.0,3.0,48.0,82.0,13.0,0.0,0.0,22.0,4.0,5.0,1.0,17.0,295.0,1.0,13.0,103.0,131.0,30.0,34.0,15.0,0.0,112.32,0.2569673867611538,3.0,5.816166591163148,32.98330730314962
341.0,57.0,AUTRE,EUROPE,FREE,MOBILE,2.0,55.0,34.0,5.991003760943876,0.0,159.0,7.0,24.0,1.0,46.0,90.0,6.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,274.0,5.0,6.0,86.0,102.0,35.0,45.0,20.0,646.0,95.78,0.6103344333491204,5.0,4.574384268026881,38.58616998110161
343.0,41.0,F,AFRIQUE,FREE,TABLET,2.0,45.0,25.0,2.354424811893828,0.0,144.0,6.0,13.0,5.0,47.0,81.0,12.0,0.0,0.0,24.0,2.0,8.0,4.0,8.0,319.0,4.0,16.0,101.0,116.0,28.0,38.0,18.0,596.0,113.43,0.4611834220289203,4.0,5.922623688818302,36.44253175817747
346.0,18.0,AUTRE,EUROPE,FREE,DESKTOP,1.0,5.0,28.0,5.098340730123548,0.0,152.0,2.0,20.0,2.0,45.0,79.0,7.0,0.0,1.0,22.0,3.0,10.0,5.0,8.0,300.0,3.0,14.0,113.0,132.0,39.0,47.0,11.0,274.0,114.26,0.9494491282440404,4.0,5.520984201482276,32.19847655056158
347.0,24.0,H,ASIE,PREMIUM,MOBILE,3.0,95.0,38.0,3.531984719126459,24.0,158.0,6.0,16.0,2.0,56.0,58.0,12.0,2.0,0.0,19.0,7.0,5.0,1.0,14.0,206.0,4.0,25.0,102.0,1190.0,38.0,48.0,21.0,191.0,938.1,0.5257284974445738,5.0,3.8823382158868434,30.70179509436078
348.0,49.0,AUTRE,ASIE,FREE,TABLET,2.0,7.0,29.0,5.65361966265534,0.0,129.0,5.0,23.0,1.0,45.0,79.0,11.0,1.0,0.0,10.0,6.0,8.0,1.0,13.0,138.0,4.0,17.0,106.0,126.0,50.0,59.0,9.0,303.0,79.25999999999999,0.5465149509128395,4.0,5.74608838427231,39.09124165494247
